"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","160.64.102.102","10.74.18.53","TCP","54","3161  >  80 [SYN] Seq=0 Win=512 Len=0"
"2","0.010182317","26.90.97.210","10.74.18.53","TCP","54","3162  >  80 [SYN] Seq=0 Win=512 Len=0"
"3","0.020393932","89.127.102.50","10.74.18.53","TCP","54","3163  >  80 [SYN] Seq=0 Win=512 Len=0"
"4","0.030545457","112.2.193.103","10.74.18.53","TCP","54","3164  >  80 [SYN] Seq=0 Win=512 Len=0"
"5","0.040233428","10.74.17.126","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"6","0.041152718","240.192.119.188","10.74.18.53","TCP","54","3165  >  80 [SYN] Seq=0 Win=512 Len=0"
"7","0.051336928","30.166.16.179","10.74.18.53","TCP","54","3166  >  80 [SYN] Seq=0 Win=512 Len=0"
"8","0.061483497","199.169.26.155","10.74.18.53","TCP","54","3167  >  80 [SYN] Seq=0 Win=512 Len=0"
"9","0.071663221","250.87.107.206","10.74.18.53","TCP","54","3168  >  80 [SYN] Seq=0 Win=512 Len=0"
"10","0.078480695","Cisco_e4:78:c3","PVST+","STP","64","Conf. Root = 32768/16/2c:33:11:e4:78:c0  Cost = 0  Port = 0x8004"
"11","0.081811107","206.253.23.3","10.74.18.53","TCP","54","3169  >  80 [SYN] Seq=0 Win=512 Len=0"
"12","0.091974710","23.210.133.212","10.74.18.53","TCP","54","3170  >  80 [SYN] Seq=0 Win=512 Len=0"
"13","0.102242818","121.139.161.160","10.74.18.53","TCP","54","3171  >  80 [SYN] Seq=0 Win=512 Len=0"
"14","0.112387220","90.35.122.154","10.74.18.53","TCP","54","3172  >  80 [SYN] Seq=0 Win=512 Len=0"
"15","0.122552922","160.182.209.74","10.74.18.53","TCP","54","3173  >  80 [SYN] Seq=0 Win=512 Len=0"
"16","0.128743230","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0xa6f0 AAAA CHRICHRI-HKD-WX"
"17","0.128873713","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0x626a A CHRICHRI-HKD-WX"
"18","0.132723021","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0xa6f0 AAAA CHRICHRI-HKD-WX"
"19","0.132723362","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0x626a A CHRICHRI-HKD-WX"
"20","0.132740009","233.78.76.179","10.74.18.53","TCP","54","3174  >  80 [SYN] Seq=0 Win=512 Len=0"
"21","0.142903780","234.155.122.255","10.74.18.53","TCP","54","3175  >  80 [SYN] Seq=0 Win=512 Len=0"
"22","0.153073052","57.90.156.20","10.74.18.53","TCP","54","3176  >  80 [SYN] Seq=0 Win=512 Len=0"
"23","0.163261290","100.205.124.165","10.74.18.53","TCP","54","3177  >  80 [SYN] Seq=0 Win=512 Len=0"
"24","0.173435484","50.157.89.243","10.74.18.53","TCP","54","3178  >  80 [SYN] Seq=0 Win=512 Len=0"
"25","0.175568407","ProxmoxServe_00:74:57","ProxmoxServe_e8:6f:79","ARP","42","Who has 10.74.18.53? Tell 10.74.18.60"
"26","0.175957757","ProxmoxServe_e8:6f:79","ProxmoxServe_00:74:57","ARP","42","10.74.18.53 is at bc:24:11:e8:6f:79"
"27","0.183691465","218.209.197.242","10.74.18.53","TCP","54","3179  >  80 [SYN] Seq=0 Win=512 Len=0"
"28","0.193868199","23.21.120.211","10.74.18.53","TCP","54","3180  >  80 [SYN] Seq=0 Win=512 Len=0"
"29","0.203982570","224.74.160.206","10.74.18.53","TCP","54","3181  >  80 [SYN] Seq=0 Win=512 Len=0"
"30","0.214160469","35.124.119.251","10.74.18.53","TCP","54","3182  >  80 [SYN] Seq=0 Win=512 Len=0"
"31","0.224338354","150.206.89.243","10.74.18.53","TCP","54","3183  >  80 [SYN] Seq=0 Win=512 Len=0"
"32","0.234545947","41.210.30.169","10.74.18.53","TCP","54","3184  >  80 [SYN] Seq=0 Win=512 Len=0"
"33","0.244684878","102.181.142.27","10.74.18.53","TCP","54","3185  >  80 [SYN] Seq=0 Win=512 Len=0"
"34","0.254866267","94.51.182.120","10.74.18.53","TCP","54","3186  >  80 [SYN] Seq=0 Win=512 Len=0"
"35","0.265009732","122.119.44.20","10.74.18.53","TCP","54","3187  >  80 [SYN] Seq=0 Win=512 Len=0"
"36","0.275212440","253.171.96.124","10.74.18.53","TCP","54","3188  >  80 [SYN] Seq=0 Win=512 Len=0"
"37","0.285361348","180.171.163.74","10.74.18.53","TCP","54","3189  >  80 [SYN] Seq=0 Win=512 Len=0"
"38","0.292942941","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"39","0.295581376","182.74.182.242","10.74.18.53","TCP","54","3190  >  80 [SYN] Seq=0 Win=512 Len=0"
"40","0.305827889","27.202.222.54","10.74.18.53","TCP","54","3191  >  80 [SYN] Seq=0 Win=512 Len=0"
"41","0.315942937","57.175.139.125","10.74.18.53","TCP","54","3192  >  80 [SYN] Seq=0 Win=512 Len=0"
"42","0.326114368","7.57.134.202","10.74.18.53","TCP","54","3193  >  80 [SYN] Seq=0 Win=512 Len=0"
"43","0.336233858","169.72.179.132","10.74.18.53","TCP","54","3194  >  80 [SYN] Seq=0 Win=512 Len=0"
"44","0.346376680","231.69.160.87","10.74.18.53","TCP","54","3195  >  80 [SYN] Seq=0 Win=512 Len=0"
"45","0.356563859","134.57.149.196","10.74.18.53","TCP","54","3196  >  80 [SYN] Seq=0 Win=512 Len=0"
"46","0.366736525","98.19.3.220","10.74.18.53","TCP","54","3197  >  80 [SYN] Seq=0 Win=512 Len=0"
"47","0.376874477","73.222.74.27","10.74.18.53","TCP","54","3198  >  80 [SYN] Seq=0 Win=512 Len=0"
"48","0.387046526","44.7.9.94","10.74.18.53","TCP","54","3199  >  80 [SYN] Seq=0 Win=512 Len=0"
"49","0.397218848","33.64.175.23","10.74.18.53","TCP","54","3200  >  80 [SYN] Seq=0 Win=512 Len=0"
"50","0.407390313","194.124.194.55","10.74.18.53","TCP","54","3201  >  80 [SYN] Seq=0 Win=512 Len=0"
"51","0.417581333","50.73.30.190","10.74.18.53","TCP","54","3202  >  80 [SYN] Seq=0 Win=512 Len=0"
"52","0.427692911","202.222.89.5","10.74.18.53","TCP","54","3203  >  80 [SYN] Seq=0 Win=512 Len=0"
"53","0.437864048","50.98.3.210","10.74.18.53","TCP","54","3204  >  80 [SYN] Seq=0 Win=512 Len=0"
"54","0.447976944","96.253.250.205","10.74.18.53","TCP","54","3205  >  80 [SYN] Seq=0 Win=512 Len=0"
"55","0.458148682","197.1.240.121","10.74.18.53","TCP","54","3206  >  80 [SYN] Seq=0 Win=512 Len=0"
"56","0.467153420","10.74.17.126","10.74.19.255","NBNS","92","Name query NB CHRICHRI-HKD-WX<20>"
"57","0.468321065","27.165.233.102","10.74.18.53","TCP","54","3207  >  80 [SYN] Seq=0 Win=512 Len=0"
"58","0.478492733","203.113.233.187","10.74.18.53","TCP","54","3208  >  80 [SYN] Seq=0 Win=512 Len=0"
"59","0.488660136","122.220.35.218","10.74.18.53","TCP","54","3209  >  80 [SYN] Seq=0 Win=512 Len=0"
"60","0.498888448","161.160.169.181","10.74.18.53","TCP","54","3210  >  80 [SYN] Seq=0 Win=512 Len=0"
"61","0.509034129","169.44.205.212","10.74.18.53","TCP","54","3211  >  80 [SYN] Seq=0 Win=512 Len=0"
"62","0.519211120","48.3.134.160","10.74.18.53","TCP","54","3212  >  80 [SYN] Seq=0 Win=512 Len=0"
"63","0.529357341","134.84.3.23","10.74.18.53","TCP","54","3213  >  80 [SYN] Seq=0 Win=512 Len=0"
"64","0.539615714","180.50.37.143","10.74.18.53","TCP","54","3214  >  80 [SYN] Seq=0 Win=512 Len=0"
"65","0.549778022","215.184.122.234","10.74.18.53","TCP","54","3215  >  80 [SYN] Seq=0 Win=512 Len=0"
"66","0.559899901","163.253.221.50","10.74.18.53","TCP","54","3216  >  80 [SYN] Seq=0 Win=512 Len=0"
"67","0.570046240","31.113.1.221","10.74.18.53","TCP","54","3217  >  80 [SYN] Seq=0 Win=512 Len=0"
"68","0.580166708","116.164.70.171","10.74.18.53","TCP","54","3218  >  80 [SYN] Seq=0 Win=512 Len=0"
"69","0.590339531","70.200.162.162","10.74.18.53","TCP","54","3219  >  80 [SYN] Seq=0 Win=512 Len=0"
"70","0.600472126","76.213.190.89","10.74.18.53","TCP","54","3220  >  80 [SYN] Seq=0 Win=512 Len=0"
"71","0.610670780","22.27.197.200","10.74.18.53","TCP","54","3221  >  80 [SYN] Seq=0 Win=512 Len=0"
"72","0.620819120","179.50.100.54","10.74.18.53","TCP","54","3222  >  80 [SYN] Seq=0 Win=512 Len=0"
"73","0.631044772","96.89.35.123","10.74.18.53","TCP","54","3223  >  80 [SYN] Seq=0 Win=512 Len=0"
"74","0.641226338","107.150.74.132","10.74.18.53","TCP","54","3224  >  80 [SYN] Seq=0 Win=512 Len=0"
"75","0.651402084","193.159.10.50","10.74.18.53","TCP","54","3225  >  80 [SYN] Seq=0 Win=512 Len=0"
"76","0.661602854","200.157.89.160","10.74.18.53","TCP","54","3226  >  80 [SYN] Seq=0 Win=512 Len=0"
"77","0.671713541","20.54.143.159","10.74.18.53","TCP","54","3227  >  80 [SYN] Seq=0 Win=512 Len=0"
"78","0.681887622","54.41.87.54","10.74.18.53","TCP","54","3228  >  80 [SYN] Seq=0 Win=512 Len=0"
"79","0.692055531","129.125.123.124","10.74.18.53","TCP","54","3229  >  80 [SYN] Seq=0 Win=512 Len=0"
"80","0.701769937","fe80::bc32:3446:332f:69b6","ff02::fb","MDNS","101","Standard query 0x0000 AAAA CHRICHRI-HKD-WX.local, ""QM"" question"
"81","0.701810694","fe80::bc32:3446:332f:69b6","ff02::fb","MDNS","101","Standard query 0x0000 A CHRICHRI-HKD-WX.local, ""QM"" question"
"82","0.702061959","10.74.17.126","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA CHRICHRI-HKD-WX.local, ""QM"" question"
"83","0.702183232","10.74.17.126","224.0.0.251","MDNS","81","Standard query 0x0000 A CHRICHRI-HKD-WX.local, ""QM"" question"
"84","0.702212666","122.22.55.122","10.74.18.53","TCP","54","3230  >  80 [SYN] Seq=0 Win=512 Len=0"
"85","0.712339711","97.169.143.20","10.74.18.53","TCP","54","3231  >  80 [SYN] Seq=0 Win=512 Len=0"
"86","0.716163670","d2:a9:b3:c6:a2:fd","Broadcast","ARP","60","Who has 10.74.17.77? Tell 10.74.17.126"
"87","0.722503400","26.26.220.206","10.74.18.53","TCP","54","3232  >  80 [SYN] Seq=0 Win=512 Len=0"
"88","0.732736484","23.243.175.40","10.74.18.53","TCP","54","3233  >  80 [SYN] Seq=0 Win=512 Len=0"
"89","0.742887899","121.143.72.116","10.74.18.53","TCP","54","3234  >  80 [SYN] Seq=0 Win=512 Len=0"
"90","0.753054174","190.251.69.87","10.74.18.53","TCP","54","3235  >  80 [SYN] Seq=0 Win=512 Len=0"
"91","0.763244370","38.127.133.96","10.74.18.53","TCP","54","3236  >  80 [SYN] Seq=0 Win=512 Len=0"
"92","0.773394950","89.179.102.240","10.74.18.53","TCP","54","3237  >  80 [SYN] Seq=0 Win=512 Len=0"
"93","0.783655626","57.12.122.233","10.74.18.53","TCP","54","3238  >  80 [SYN] Seq=0 Win=512 Len=0"
"94","0.793803443","97.102.163.26","10.74.18.53","TCP","54","3239  >  80 [SYN] Seq=0 Win=512 Len=0"
"95","0.803927471","69.97.41.125","10.74.18.53","TCP","54","3240  >  80 [SYN] Seq=0 Win=512 Len=0"
"96","0.814100715","242.93.180.54","10.74.18.53","TCP","54","3241  >  80 [SYN] Seq=0 Win=512 Len=0"
"97","0.824224738","2.228.23.89","10.74.18.53","TCP","54","3242  >  80 [SYN] Seq=0 Win=512 Len=0"
"98","0.834398128","57.243.121.102","10.74.18.53","TCP","54","3243  >  80 [SYN] Seq=0 Win=512 Len=0"
"99","0.844593814","40.3.19.187","10.74.18.53","TCP","54","3244  >  80 [SYN] Seq=0 Win=512 Len=0"
"100","0.854733671","37.26.5.125","10.74.18.53","TCP","54","3245  >  80 [SYN] Seq=0 Win=512 Len=0"
"101","0.864873502","57.125.41.23","10.74.18.53","TCP","54","3246  >  80 [SYN] Seq=0 Win=512 Len=0"
"102","0.875052649","129.234.139.74","10.74.18.53","TCP","54","3247  >  80 [SYN] Seq=0 Win=512 Len=0"
"103","0.885193128","179.209.47.89","10.74.18.53","TCP","54","3248  >  80 [SYN] Seq=0 Win=512 Len=0"
"104","0.895368427","93.89.210.120","10.74.18.53","TCP","54","3249  >  80 [SYN] Seq=0 Win=512 Len=0"
"105","0.905565825","30.243.23.74","10.74.18.53","TCP","54","3250  >  80 [SYN] Seq=0 Win=512 Len=0"
"106","0.916128018","12.26.166.213","10.74.18.53","TCP","54","3251  >  80 [SYN] Seq=0 Win=512 Len=0"
"107","0.926273358","57.50.222.133","10.74.18.53","TCP","54","3252  >  80 [SYN] Seq=0 Win=512 Len=0"
"108","0.936480028","102.211.181.2","10.74.18.53","TCP","54","3253  >  80 [SYN] Seq=0 Win=512 Len=0"
"109","0.946644844","122.40.74.1","10.74.18.53","TCP","54","3254  >  80 [SYN] Seq=0 Win=512 Len=0"
"110","0.955273440","10.74.17.126","224.0.0.251","MDNS","81","Standard query 0x0000 A CHRICHRI-HKD-WX.local, ""QM"" question"
"111","0.955360939","fe80::bc32:3446:332f:69b6","ff02::fb","MDNS","101","Standard query 0x0000 A CHRICHRI-HKD-WX.local, ""QM"" question"
"112","0.955845851","10.74.17.126","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA CHRICHRI-HKD-WX.local, ""QM"" question"
"113","0.956216226","fe80::bc32:3446:332f:69b6","ff02::fb","MDNS","101","Standard query 0x0000 AAAA CHRICHRI-HKD-WX.local, ""QM"" question"
"114","0.956821100","69.130.90.97","10.74.18.53","TCP","54","3255  >  80 [SYN] Seq=0 Win=512 Len=0"
"115","0.957058686","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0xeaac A CHRICHRI-HKD-WX"
"116","0.957406200","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0xeaac A CHRICHRI-HKD-WX"
"117","0.958305964","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0xbca8 AAAA CHRICHRI-HKD-WX"
"118","0.958645115","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0xbca8 AAAA CHRICHRI-HKD-WX"
"119","0.967060498","102.134.205.120","10.74.18.53","TCP","54","3256  >  80 [SYN] Seq=0 Win=512 Len=0"
"120","0.977200530","103.205.124.22","10.74.18.53","TCP","54","3257  >  80 [SYN] Seq=0 Win=512 Len=0"
"121","0.987373526","55.3.122.9","10.74.18.53","TCP","54","3258  >  80 [SYN] Seq=0 Win=512 Len=0"
"122","0.997567647","45.125.206.69","10.74.18.53","TCP","54","3259  >  80 [SYN] Seq=0 Win=512 Len=0"
"123","1.007671486","7.218.73.89","10.74.18.53","TCP","54","3260  >  80 [SYN] Seq=0 Win=512 Len=0"
"124","1.017811636","64.243.220.250","10.74.18.53","TCP","54","3261  >  80 [SYN] Seq=0 Win=512 Len=0"
"125","1.027923802","145.159.243.161","10.74.18.53","TCP","54","3262  >  80 [SYN] Seq=0 Win=512 Len=0"
"126","1.038102168","48.76.160.27","10.74.18.53","TCP","54","3263  >  80 [SYN] Seq=0 Win=512 Len=0"
"127","1.048271683","181.121.57.234","10.74.18.53","TCP","54","3264  >  80 [SYN] Seq=0 Win=512 Len=0"
"128","1.058445977","35.41.50.233","10.74.18.53","TCP","54","3265  >  80 [SYN] Seq=0 Win=512 Len=0"
"129","1.068649877","2.187.3.197","10.74.18.53","TCP","54","3266  >  80 [SYN] Seq=0 Win=512 Len=0"
"130","1.078833232","163.96.97.64","10.74.18.53","TCP","54","3267  >  80 [SYN] Seq=0 Win=512 Len=0"
"131","1.088972158","1.50.37.48","10.74.18.53","TCP","54","3268  >  80 [SYN] Seq=0 Win=512 Len=0"
"132","1.099111913","125.124.128.124","10.74.18.53","TCP","54","3269  >  80 [SYN] Seq=0 Win=512 Len=0"
"133","1.109280785","140.228.140.248","10.74.18.53","TCP","54","3270  >  80 [SYN] Seq=0 Win=512 Len=0"
"134","1.119452329","184.209.199.160","10.74.18.53","TCP","54","3271  >  80 [SYN] Seq=0 Win=512 Len=0"
"135","1.126137598","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.25? Tell 10.74.16.1"
"136","1.129666347","160.130.74.175","10.74.18.53","TCP","54","3272  >  80 [SYN] Seq=0 Win=512 Len=0"
"137","1.139817795","122.9.234.181","10.74.18.53","TCP","54","3273  >  80 [SYN] Seq=0 Win=512 Len=0"
"138","1.149998577","160.19.40.90","10.74.18.53","TCP","54","3274  >  80 [SYN] Seq=0 Win=512 Len=0"
"139","1.160125122","139.128.220.181","10.74.18.53","TCP","54","3275  >  80 [SYN] Seq=0 Win=512 Len=0"
"140","1.170298475","72.22.89.250","10.74.18.53","TCP","54","3276  >  80 [SYN] Seq=0 Win=512 Len=0"
"141","1.176056567","de:4f:d0:0e:0f:c3","Broadcast","ARP","60","Who has 10.74.18.41? Tell 10.74.16.174"
"142","1.180469543","218.72.156.72","10.74.18.53","TCP","54","3277  >  80 [SYN] Seq=0 Win=512 Len=0"
"143","1.190647648","96.220.166.76","10.74.18.53","TCP","54","3278  >  80 [SYN] Seq=0 Win=512 Len=0"
"144","1.200785237","5.173.139.171","10.74.18.53","TCP","54","3279  >  80 [SYN] Seq=0 Win=512 Len=0"
"145","1.210958807","87.147.23.171","10.74.18.53","TCP","54","3280  >  80 [SYN] Seq=0 Win=512 Len=0"
"146","1.221112899","78.117.21.125","10.74.18.53","TCP","54","3281  >  80 [SYN] Seq=0 Win=512 Len=0"
"147","1.231286803","38.206.134.194","10.74.18.53","TCP","54","3282  >  80 [SYN] Seq=0 Win=512 Len=0"
"148","1.241458224","109.73.23.188","10.74.18.53","TCP","54","3283  >  80 [SYN] Seq=0 Win=512 Len=0"
"149","1.251642961","102.225.113.140","10.74.18.53","TCP","54","3284  >  80 [SYN] Seq=0 Win=512 Len=0"
"150","1.261814712","162.44.21.98","10.74.18.53","TCP","54","3285  >  80 [SYN] Seq=0 Win=512 Len=0"
"151","1.271927748","188.103.90.29","10.74.18.53","TCP","54","3286  >  80 [SYN] Seq=0 Win=512 Len=0"
"152","1.282102293","163.230.184.23","10.74.18.53","TCP","54","3287  >  80 [SYN] Seq=0 Win=512 Len=0"
"153","1.292218890","27.130.210.28","10.74.18.53","TCP","54","3288  >  80 [SYN] Seq=0 Win=512 Len=0"
"154","1.302391232","129.20.182.181","10.74.18.53","TCP","54","3289  >  80 [SYN] Seq=0 Win=512 Len=0"
"155","1.312571697","175.119.48.183","10.74.18.53","TCP","54","3290  >  80 [SYN] Seq=0 Win=512 Len=0"
"156","1.317619650","ProxmoxServe_69:bd:fe","Broadcast","ARP","60","Who has 10.74.16.2? Tell 10.74.16.50"
"157","1.322738383","220.20.74.41","10.74.18.53","TCP","54","3291  >  80 [SYN] Seq=0 Win=512 Len=0"
"158","1.332872130","74.89.121.182","10.74.18.53","TCP","54","3292  >  80 [SYN] Seq=0 Win=512 Len=0"
"159","1.343036106","125.35.1.124","10.74.18.53","TCP","54","3293  >  80 [SYN] Seq=0 Win=512 Len=0"
"160","1.353196684","175.28.120.45","10.74.18.53","TCP","54","3294  >  80 [SYN] Seq=0 Win=512 Len=0"
"161","1.363339755","fe80::cd7:86e:6a7b:71aa","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"162","1.363375835","209.22.230.161","10.74.18.53","TCP","54","3295  >  80 [SYN] Seq=0 Win=512 Len=0"
"163","1.370233765","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0xeaac A CHRICHRI-HKD-WX"
"164","1.370350415","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0xbca8 AAAA CHRICHRI-HKD-WX"
"165","1.370630427","fe80::bc32:3446:332f:69b6","ff02::1:3","LLMNR","95","Standard query 0xbca8 AAAA CHRICHRI-HKD-WX"
"166","1.371390120","10.74.17.126","224.0.0.252","LLMNR","75","Standard query 0xeaac A CHRICHRI-HKD-WX"
"167","1.373549458","150.218.161.116","10.74.18.53","TCP","54","3296  >  80 [SYN] Seq=0 Win=512 Len=0"
"168","1.383674812","19.197.122.160","10.74.18.53","TCP","54","3297  >  80 [SYN] Seq=0 Win=512 Len=0"
"169","1.393915027","143.97.159.160","10.74.18.53","TCP","54","3298  >  80 [SYN] Seq=0 Win=512 Len=0"
"170","1.404053836","125.251.143.187","10.74.18.53","TCP","54","3299  >  80 [SYN] Seq=0 Win=512 Len=0"
"171","1.414226739","29.199.222.54","10.74.18.53","TCP","54","3300  >  80 [SYN] Seq=0 Win=512 Len=0"
"172","1.424394837","30.96.137.55","10.74.18.53","TCP","54","3301  >  80 [SYN] Seq=0 Win=512 Len=0"
"173","1.434721039","16.22.45.162","10.74.18.53","TCP","54","3302  >  80 [SYN] Seq=0 Win=512 Len=0"
"174","1.444853926","45.141.124.29","10.74.18.53","TCP","54","3303  >  80 [SYN] Seq=0 Win=512 Len=0"
"175","1.455020277","134.248.220.255","10.74.18.53","TCP","54","3304  >  80 [SYN] Seq=0 Win=512 Len=0"
"176","1.465151114","28.113.240.230","10.74.18.53","TCP","54","3305  >  80 [SYN] Seq=0 Win=512 Len=0"
"177","1.475327318","22.10.60.63","10.74.18.53","TCP","54","3306  >  80 [SYN] Seq=0 Win=512 Len=0"
"178","1.485503898","74.45.100.64","10.74.18.53","TCP","54","3307  >  80 [SYN] Seq=0 Win=512 Len=0"
"179","1.495663382","41.61.122.240","10.74.18.53","TCP","54","3308  >  80 [SYN] Seq=0 Win=512 Len=0"
"180","1.505804388","100.242.74.182","10.74.18.53","TCP","54","3309  >  80 [SYN] Seq=0 Win=512 Len=0"
"181","1.515919016","124.94.127.159","10.74.18.53","TCP","54","3310  >  80 [SYN] Seq=0 Win=512 Len=0"
"182","1.526198290","30.73.74.181","10.74.18.53","TCP","54","3311  >  80 [SYN] Seq=0 Win=512 Len=0"
"183","1.536316719","122.206.3.78","10.74.18.53","TCP","54","3312  >  80 [SYN] Seq=0 Win=512 Len=0"
"184","1.539197622","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.28? Tell 10.74.16.1"
"185","1.546499614","155.248.162.169","10.74.18.53","TCP","54","3313  >  80 [SYN] Seq=0 Win=512 Len=0"
"186","1.549872330","10.74.16.159","10.74.19.255","UDP","86","57621  >  57621 Len=44"
"187","1.556737693","192.91.27.119","10.74.18.53","TCP","54","3314  >  80 [SYN] Seq=0 Win=512 Len=0"
"188","1.566877331","45.87.214.3","10.74.18.53","TCP","54","3315  >  80 [SYN] Seq=0 Win=512 Len=0"
"189","1.577052283","73.125.155.171","10.74.18.53","TCP","54","3316  >  80 [SYN] Seq=0 Win=512 Len=0"
"190","1.587294621","173.40.44.156","10.74.18.53","TCP","54","3317  >  80 [SYN] Seq=0 Win=512 Len=0"
"191","1.594031873","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.26? Tell 10.74.16.1"
"192","1.597475226","222.203.182.181","10.74.18.53","TCP","54","3318  >  80 [SYN] Seq=0 Win=512 Len=0"
"193","1.607666984","54.175.140.90","10.74.18.53","TCP","54","3319  >  80 [SYN] Seq=0 Win=512 Len=0"
"194","1.617840154","171.69.182.93","10.74.18.53","TCP","54","3320  >  80 [SYN] Seq=0 Win=512 Len=0"
"195","1.627954448","124.29.110.33","10.74.18.53","TCP","54","3321  >  80 [SYN] Seq=0 Win=512 Len=0"
"196","1.638129233","41.35.55.180","10.74.18.53","TCP","54","3322  >  80 [SYN] Seq=0 Win=512 Len=0"
"197","1.648242226","213.181.33.40","10.74.18.53","TCP","54","3323  >  80 [SYN] Seq=0 Win=512 Len=0"
"198","1.658379874","139.243.41.205","10.74.18.53","TCP","54","3324  >  80 [SYN] Seq=0 Win=512 Len=0"
"199","1.668566877","222.243.164.102","10.74.18.53","TCP","54","3325  >  80 [SYN] Seq=0 Win=512 Len=0"
"200","1.678745430","169.21.28.29","10.74.18.53","TCP","54","3326  >  80 [SYN] Seq=0 Win=512 Len=0"
"201","1.688885911","50.1.124.3","10.74.18.53","TCP","54","3327  >  80 [SYN] Seq=0 Win=512 Len=0"
"202","1.699061848","147.41.35.199","10.74.18.53","TCP","54","3328  >  80 [SYN] Seq=0 Win=512 Len=0"
"203","1.709263691","221.182.134.5","10.74.18.53","TCP","54","3329  >  80 [SYN] Seq=0 Win=512 Len=0"
"204","1.718994015","ProxmoxServe_2a:da:19","Broadcast","ARP","60","Who has 10.74.16.24? Tell 10.74.16.1"
"205","1.719564514","160.89.203.250","10.74.18.53","TCP","54","3330  >  80 [SYN] Seq=0 Win=512 Len=0"
"206","1.729750111","162.155.255.122","10.74.18.53","TCP","54","3331  >  80 [SYN] Seq=0 Win=512 Len=0"
"207","1.739872683","218.64.119.45","10.74.18.53","TCP","54","3332  >  80 [SYN] Seq=0 Win=512 Len=0"
"208","1.750018019","28.240.19.248","10.74.18.53","TCP","54","3333  >  80 [SYN] Seq=0 Win=512 Len=0"
"209","1.760132998","45.215.91.210","10.74.18.53","TCP","54","3334  >  80 [SYN] Seq=0 Win=512 Len=0"
"210","1.770305744","89.134.33.26","10.74.18.53","TCP","54","3335  >  80 [SYN] Seq=0 Win=512 Len=0"
"211","1.780481720","127.141.9.76","10.74.18.53","TCP","54","3336  >  80 [SYN] Seq=0 Win=512 Len=0"
"212","1.790676162","27.57.31.73","10.74.18.53","TCP","54","3337  >  80 [SYN] Seq=0 Win=512 Len=0"
"213","1.801273219","197.57.57.5","10.74.18.53","TCP","54","3338  >  80 [SYN] Seq=0 Win=512 Len=0"
"214","1.811455153","97.78.209.74","10.74.18.53","TCP","54","3339  >  80 [SYN] Seq=0 Win=512 Len=0"
"215","1.821652067","190.139.179.183","10.74.18.53","TCP","54","3340  >  80 [SYN] Seq=0 Win=512 Len=0"
"216","1.831787016","69.205.124.35","10.74.18.53","TCP","54","3341  >  80 [SYN] Seq=0 Win=512 Len=0"
"217","1.842122148","54.200.122.143","10.74.18.53","TCP","54","3342  >  80 [SYN] Seq=0 Win=512 Len=0"
"218","1.852299543","23.21.150.98","10.74.18.53","TCP","54","3343  >  80 [SYN] Seq=0 Win=512 Len=0"
"219","1.862436802","212.67.129.44","10.74.18.53","TCP","54","3344  >  80 [SYN] Seq=0 Win=512 Len=0"
"220","1.872598938","89.215.218.230","10.74.18.53","TCP","54","3345  >  80 [SYN] Seq=0 Win=512 Len=0"
"221","1.880204379","10.74.17.168","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"222","1.881063415","fe80::11ce:4bd9:ac1:de7","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"223","1.882736109","91.45.250.215","10.74.18.53","TCP","54","3346  >  80 [SYN] Seq=0 Win=512 Len=0"
"224","1.887638819","d2:a9:b3:c6:a2:fd","Broadcast","ARP","60","Who has 10.74.16.152? Tell 10.74.17.126"
"225","1.892874378","35.197.197.89","10.74.18.53","TCP","54","3347  >  80 [SYN] Seq=0 Win=512 Len=0"
"226","1.903055854","122.181.145.240","10.74.18.53","TCP","54","3348  >  80 [SYN] Seq=0 Win=512 Len=0"
"227","1.907264093","fe80::10b2:6cc8:56f0:be08","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"228","1.913245720","51.41.37.50","10.74.18.53","TCP","54","3349  >  80 [SYN] Seq=0 Win=512 Len=0"
